t,state,mode,x,y,z,vx,vy,vz,carrot_z,force,cmd,az,solve_ms
3.0747903839983337,rising,0,-5.415307969091852e-19,3.679251220139277e-20,0.014999260194599628,-3.547515844576063e-18,-8.540396840305073e-20,7.201911671472772e-07,0.3149992601945996,0.7470986399044165,60000,9.902365168981964,0.8710679976502433
3.0939520149986492,rising,0,-5.41207369289677e-19,3.6800299331378133e-20,0.014999260194599628,-3.548556437786654e-18,-8.542902939067168e-20,7.176382723628194e-07,0.3149992601945996,0.7473986411808639,60000,9.910280769943634,0.3259209988755174
3.114028916999814,rising,0,-5.233356668663742e-19,1.665385862460768e-19,0.015043124556541443,-3.479998054257034e-18,4.979910596929026e-19,0.007173032034188509,0.31504312455654143,0.7441124839829059,60000,9.82357477527456,0.34498000241001137
3.134152214999631,rising,0,-5.163941739609824e-19,3.241727282943851e-19,0.016230979934334755,-3.4663228975751545e-18,1.140486539893333e-18,0.1048985943198204,0.31623097993433474,0.6955497028400899,59864,8.54223490343245,0.49860099898069166
3.1558933819978847,rising,0,-5.354988924848719e-19,4.677572464125714e-19,0.020236412063241005,-3.561331415166923e-18,1.6775891804895804e-18,0.2579408586025238,0.320236412063241,0.6193285706987381,53304,6.531123237433723,1.0166040010517463
3.1745983639993938,rising,0,-6.048296042126751e-19,5.952175586996558e-19,0.027666322886943817,-3.854546262801658e-18,2.094364442317153e-18,0.4212331473827362,0.3276663228869438,0.5379824263086319,46303,4.3847869738425285,0.4946549997839611
3.194143897999311,rising,0,-7.385580326877448e-19,7.0756486760509e-19,0.038445014506578445,-4.383132872196519e-18,2.406411090572423e-18,0.5739008188247681,0.33844501450657843,0.461948590587616,39758,2.378617165900156,0.5442920009954832
3.2140168990008533,rising,0,-9.467995111270507e-19,8.057136729948398e-19,0.052054598927497864,-5.1639520793674805e-18,2.6273266303572663e-18,0.6977326273918152,0.35205459892749785,0.40033268630409247,34455,0.7528677125090351,0.43153799924766645
3.2342989739991026,rising,0,-1.235112486451796e-18,8.905288955969059e-19,0.0677049458026886,-6.193493329794868e-18,2.7692716506519784e-18,0.7838905453681946,0.3677049458026886,0.35755372731590274,30773,-0.3758647146199827,0.6376829987857491
3.2545562839986815,rising,0,-1.6047061933199565e-18,9.62882693969649e-19,0.08457020670175552,-7.450728451536665e-18,2.843438525529861e-18,0.8349348902702332,0.3845702067017555,0.33233155486488347,28603,-1.0413573914278782,0.5852360009157564
3.2741375289988355,rising,0,-2.053112324783674e-18,1.0236977363875835e-18,0.10193681716918945,-8.901690099918994e-18,2.8603231429884466e-18,0.8555478453636169,0.40193681716918944,0.3223250773181916,27741,-1.3053805456941543,0.4291120021662209
3.294369732000632,rising,0,-2.5750575010403467e-18,1.0739622968875574e-18,0.11924147605895996,-1.0504628815065078e-17,2.829779292074773e-18,0.8533495664596558,0.41924147605895995,0.32372421677017216,27862,-1.268463937462478,0.625787000899436
3.314533090997429,rising,0,-3.069576263316905e-18,1.1196644393214184e-18,0.13626503944396973,-1.177598887294683e-17,2.783190412024255e-18,0.836729109287262,0.4362650394439697,0.3323344453563691,28603,-1.0412811251617669,0.45349699939833954
3.3361890480009606,rising,0,-3.809600990628283e-18,1.1470168206367094e-18,0.1523384153842926,-1.3987276742414426e-17,2.6620233415362624e-18,0.8103889226913452,0.4523384153842926,0.3458045386543274,29762,-0.6858696924979579,0.4620260006049648
3.3565217010000197,rising,0,-4.504758614334172e-18,1.1719084430272317e-18,0.16786539554595947,-1.5778743154051145e-17,2.5404279982861205e-18,0.782864511013031,0.46786539554595946,0.35986674449348455,30973,-0.3148352376389312,0.43113700303365476
3.374445499997819,rising,0,-5.239371926078228e-18,1.1903827982255676e-18,0.18275222182273865,-1.7548883195135023e-17,2.402484670999787e-18,0.7583710551261902,0.48275222182273864,0.372413472436905,32052,0.01621299305817736,0.3277450014138594
3.394588044997363,rising,0,-6.0036851577160004e-18,1.2033578499164978e-18,0.19714704155921936,-1.926007503704592e-17,2.2535512152999205e-18,0.7401383519172668,0.49714704155921935,0.3818298240413666,32863,0.2646655419885633,0.44492300003184937
3.414556317999086,rising,0,-6.787607946545261e-18,1.211660882110152e-18,0.21123363077640533,-2.0877137033970736e-17,2.098024509732547e-18,0.729119598865509,0.5112336307764054,0.3876392005672456,33363,0.4179472445183521,0.43892300163861364
3.434341978998418,rising,0,-7.493570617002624e-18,1.2255222578274327e-18,0.22542740404605865,-2.200963166497831e-17,1.9812044801586738e-18,0.7252640128135681,0.5254274040460587,0.389866993593216,33555,0.47672806314553995,0.6758749987056945
3.4546007930002816,rising,0,-8.293349217403608e-18,1.2265484787748813e-18,0.23933276534080505,-2.338146273442198e-17,1.8223380328681175e-18,0.7239354848861694,0.5393327653408051,0.3908312575569154,33638,0.502170384087476,0.6965350003156345
3.4740112029976444,rising,0,-9.081831012178955e-18,1.2247214435969048e-18,0.2532869875431061,-2.4567553706039316e-17,1.6651940858056264e-18,0.7249817252159119,0.5532869875431061,0.3906081373920442,33618,0.4962833084972065,0.38189199767657556
3.4940107189977425,rising,0,-9.847251838656936e-18,1.220254047903659e-18,0.2673312723636627,-2.5537168202629074e-17,1.5096725501170814e-18,0.7272671461105347,0.5673312723636628,0.38976542694473276,33546,0.4740482043465093,0.427930001023924
3.513853022999683,rising,0,-1.0577666381611672e-17,1.2138492918182375e-18,0.2814846336841583,-2.6261538536847886e-17,1.3591959889844974e-18,0.7301179766654968,0.5814846336841584,0.3886400116672517,33449,0.44435386984832803,0.3127880008833017
3.5329676199980895,rising,0,-1.1287816653920085e-17,1.2075202227588646e-18,0.296485036611557,-2.671434216724309e-17,1.2177724026684234e-18,0.7333481311798096,0.596485036611557,0.3873249344100953,33336,0.40965526148008635,0.33258800249313936
3.554360973997973,rising,0,-1.190833280787164e-17,1.2008782726327935e-18,0.31070253252983093,-2.6855639505118172e-17,1.0983882165932123e-18,0.735385000705719,0.610702532529831,0.3866064996471406,33274,0.390699199132996,1.0236170019197743
3.573351854000066,rising,0,-1.245841039676124e-17,1.1967377166790828e-18,0.32504263520240784,-2.668252549216185e-17,1.0065096470417676e-18,0.737352728843689,0.6250426352024079,0.3856226355781556,33189,0.3647397250172979,0.577400998736266
3.5931253189992276,rising,0,-1.2927159587824628e-17,1.1963220584212749e-18,0.3394937515258789,-2.6179207596119258e-17,9.44922121329285e-19,0.7392306327819824,0.639493751525879,0.3846836836090089,33108,0.3399652667284663,0.4399719982757233
3.613244563999615,rising,0,-1.3304271229087553e-17,1.2012917595414935e-18,0.35404443740844727,-2.5333632141104276e-17,9.17883861851611e-19,0.7409603595733643,0.6540444374084473,0.383818820213318,33034,0.3171456520664364,0.598067999817431
3.6331457599990244,rising,0,-1.3580180631127066e-17,1.21368768140606e-18,0.368682324886322,-2.4137735770505736e-17,9.307808483722316e-19,0.7424948215484619,0.6686823248863221,0.38305158922576915,32968,0.2969020903896862,0.4533399987849407
3.654745312000159,rising,0,-1.3768805934929983e-17,1.2368635244109941e-18,0.3841390907764435,-2.2587797825928375e-17,9.897906725008458e-19,0.743916392326355,0.6841390907764435,0.3823408038368226,32907,0.27814785849136037,0.4497159970924258
3.6734237109994865,rising,0,-1.3603659325633771e-17,1.2602322038962297e-18,0.3913145065307617,-2.0656051508570013e-17,1.1002489593811503e-18,0.7433624863624573,0.6913145065307618,0.38261775681877147,32931,0.2854553250335474,0.5301790006342344
3.693061152000155,rising,0,-1.35581015262168e-17,1.3086511176544446e-18,0.4065837264060974,-1.8350361651694803e-17,1.2661678451767571e-18,0.7429847717285156,0.7065837264060975,0.3828066141357423,32947,0.29043836769768383,0.4619669998646714
3.7130034219990193,rising,0,-1.3367893825902069e-17,1.372767024306772e-18,0.4211920201778412,-1.5718554183959337e-17,1.4938487917940951e-18,0.7427498698234558,0.7211920201778412,0.3829240650882722,32957,0.2935373374214283,0.4755080008180812
3.733233830000245,rising,0,-1.3049876794780545e-17,1.4563704790102363e-18,0.4358755946159363,-1.2775549789252846e-17,1.7889217972773534e-18,0.7428977489471436,0.7358755946159363,0.38285012552642833,32951,0.2915864254994265,0.5915459987591021
3.756171244000143,rising,0,-1.2697088399429741e-17,1.5836387302988435e-18,0.45806750655174255,-9.541317434742973e-18,2.156136636101388e-18,0.7439975142478943,0.7580675065517426,0.38230024287605296,32903,0.2770776484446671,0.4493529995670542
3.773643336000532,rising,0,-1.2211131370083413e-17,1.6697318952485157e-18,0.46535608172416687,-6.916159258361515e-18,2.4823034642080912e-18,0.7437145113945007,0.7653560817241669,0.38244174430274974,32915,0.28081119532321175,0.44789700041292235
3.793085900000733,rising,0,-1.1313109355510119e-17,1.850134196582043e-18,0.4803379476070404,-2.303973250309009e-18,3.124754173257867e-18,0.7453276515007019,0.7803379476070404,0.38163517424964916,32846,0.25952966357913176,0.4716420007753186
3.8139967629977036,rising,0,-1.0476169666090191e-17,2.0456877584005513e-18,0.49528080224990845,1.634551283411176e-18,3.792913448950638e-18,0.7465105652809143,0.7952808022499085,0.38104371735954295,32795,0.24392394088503622,0.43916000140598044
3.834270944000309,rising,0,-9.507446043020152e-18,2.2996719111237334e-18,0.5108655095100403,5.766444794952117e-18,4.699544759339384e-18,0.746878981590271,0.8108655095100403,0.3808595092048646,32779,0.2390635674106747,0.6643349988735281
3.856701189000887,rising,0,-8.325005419446012e-18,2.6798387439791233e-18,0.5332378149032593,1.0007410548859453e-17,5.920697435581005e-18,0.7474740147590637,0.8332378149032593,0.38056199262046825,32754,0.23121352560602126,0.47974799963412806
3.8761893679984496,rising,0,-7.092169644232692e-18,3.1161105494469943e-18,0.5481901168823242,1.4311811129582255e-17,7.592545258836432e-18,0.747776985168457,0.8481901168823243,0.3804105074157716,32741,0.227216554505846,0.4585069982567802
3.89417894700091,rising,0,-5.9477205990125e-18,3.5945534701088906e-18,0.5557034611701965,1.8630517798999163e-17,9.877185023483392e-18,0.7480682730674744,0.8557034611701966,0.3802648634662629,32728,0.22337370623384878,0.4478700029721949
3.9163232690007135,rising,0,-4.34466152908729e-18,4.461294409047573e-18,0.578213095664978,2.291145209292445e-17,1.2976069123083663e-17,0.7485040426254272,0.8782130956649781,0.3800469786872865,32709,0.21762476747457526,0.5063749995315447
3.934225256998616,rising,0,-3.126523512588118e-18,5.309851022990196e-18,0.5857800245285034,2.7100253355862353e-17,1.711464149768551e-17,0.7489300966262817,0.8857800245285035,0.37983395168685924,32691,0.21200400229179905,0.5533059993467759
3.9559389259993623,rising,0,-1.5900154656410147e-18,6.625337444238896e-18,0.601521909236908,3.1148048448500793e-17,2.2575582022642192e-17,0.748870849609375,0.901521909236908,0.3798635751953126,32694,0.21278562520613598,0.5873410009371582
3.9732485589993303,rising,0,-2.611809342451231e-19,7.994799881998519e-18,0.6163613200187683,3.405939002371998e-17,2.7727949437530867e-17,0.7478776574134827,0.9163613200187684,0.3803601712932588,32736,0.22588842462424097,0.49953900088439696
3.9929921990005823,rising,0,1.3259356769391996e-18,1.0099706534427507e-17,0.6313237547874451,3.7702501890917876e-17,3.619257632693093e-17,0.7475675344467163,0.9313237547874451,0.38051523277664195,32750,0.22997975663962755,0.45627900180988945
4.0130977039989375,rising,0,2.9217222783164202e-18,1.280208987920661e-17,0.6463128924369812,4.103657577254351e-17,4.6838059938243375e-17,0.7474867105484009,0.9463128924369812,0.38055564472579967,32753,0.23104603498152088,0.4586369977914728
4.0329551009999705,rising,0,4.5028718153569385e-18,1.623272634399985e-17,0.6613271832466125,4.397822193668419e-17,6.005123459365108e-17,0.7476633191108704,0.9613271832466126,0.3804673404445649,32746,0.22871610671675136,0.449668998044217
4.053478174999327,rising,0,6.036213208124036e-18,2.053564875296802e-17,0.6763653755187988,4.638777259127156e-17,7.623119839509862e-17,0.7480335831642151,0.9763653755187989,0.38028220841789256,32730,0.2238313566726262,0.4503190029936377
4.073228294000728,rising,0,7.483546842339707e-18,2.5867117314086676e-17,0.6914252638816833,4.811261622201203e-17,9.578449737876601e-17,0.7485004663467407,0.9914252638816834,0.38004876682662975,32710,0.2176719479321818,0.5732189965783618
4.09308233900083,rising,0,8.794080519670745e-18,3.239876869573812e-17,0.7065027952194214,4.894185485992909e-17,1.1915118501308657e-16,0.7489384412765503,1.0065027952194214,0.37982977936172496,32691,0.21189391455738615,0.45076599781168625
4.113298289998056,rising,0,9.882985213938614e-18,4.029070701420445e-17,0.7212036848068237,4.851985708990659e-17,1.46927195298568e-16,0.7473053336143494,1.0212036848068238,0.3806463331928254,32761,0.23343887052309675,0.6077969992475118
4.133205236998037,rising,0,1.0657380122882183e-17,4.971696610728313e-17,0.7355581521987915,4.641743197931526e-17,1.7959282238608307e-16,0.7438583970069885,1.0355581521987915,0.38236980149650585,32909,0.27891296824553535,0.6137149975984357
4.153450875997805,rising,0,1.1061214661014246e-17,6.091938380758263e-17,0.7507957220077515,4.2482970556763936e-17,2.1669487717907116e-16,0.7455588579177856,1.0507957220077515,0.3815195710411073,32836,0.25647944699491454,0.48491800043848343
4.17308784999841,rising,0,1.084690622637217e-17,7.404305421198964e-17,0.7652601599693298,3.5496302009398095e-17,2.6001788604382964e-16,0.7434893250465393,1.0652601599693299,0.38255433747673045,32925,0.2837819914704589,0.3710990022227634
4.1929399670007115,rising,0,9.86147686365101e-18,8.929368390395631e-17,0.7798355221748352,2.49381918318284e-17,3.0906943167042817e-16,0.7425491809844971,1.0798355221748352,0.3830244095077516,32966,0.2961849474340763,0.31412599855684675
4.2128927189987735,rising,0,7.841707775769042e-18,1.0687625485671817e-16,0.7945148944854736,9.747345791453393e-18,3.6419579171561613e-16,0.7423638105392456,1.0945148944854737,0.3831170947303773,32974,0.29863046781998115,0.3273570000601467
4.233535866998864,rising,0,4.450602686040019e-18,1.269886485251326e-16,0.8092940449714661,-1.1405651013720102e-17,4.256679108433965e-16,0.7430202960968018,1.109294044971466,0.38278885195159923,32945,0.2899697084854669,0.33914000232471153
4.253261175999796,rising,0,5.503291551933938e-19,1.4668433507072242e-16,0.8247572779655457,-3.232912339688361e-17,4.762481391815522e-16,0.7434674501419067,1.1247572779655457,0.38256527492904674,32926,0.28407057860281526,0.5368810016079806
4.273191757998575,rising,0,-8.42378236511342e-18,1.7658933619934793e-16,0.8402397632598877,-7.897199848906652e-17,5.687476310326292e-16,0.7439596652984619,1.1402397632598877,0.38231916735076915,32905,0.2775769749543304,0.5550970017793588
4.294567549997737,rising,0,-1.9134360127550112e-17,2.0614387744604697e-16,0.856052577495575,-1.2933213722727903e-16,6.4995177971339255e-16,0.7459703087806702,1.156052577495575,0.381313845609665,32818,0.2510513353473609,0.3184409979439806
4.3143882479998865,rising,0,-3.357586325101333e-17,2.384157665619868e-16,0.8715172410011292,-1.9395963937203888e-16,7.372985583880848e-16,0.7497750520706177,1.1715172410011292,0.37941147396469127,32655,0.20085683284145617,0.31728300018585287
4.334144412998285,rising,0,-5.287086350788247e-17,2.740076145495797e-16,0.8870082497596741,-2.7708517641453017e-16,8.310314360894825e-16,0.7530831694602966,1.1870082497596741,0.3777574152698518,32512,0.15721412321508588,0.4601559994625859
4.355925228999695,rising,0,-7.819184143997591e-17,3.1292806379186553e-16,0.9025099277496338,-3.8263231084555323e-16,9.303931653627403e-16,0.7555838823318481,1.2025099277496338,0.37650705883407604,32405,0.12422318823419509,0.6052870012354106
4.375457271999039,rising,0,-1.1142919591455294e-16,3.5607989259193984e-16,0.9186367988586426,-5.155555501318353e-16,1.0344238461203821e-15,0.7563732266426086,1.2186367988586426,0.3761123866786958,32371,0.11380967489962401,0.5494569995789789
4.394006329999684,rising,0,-1.5330046971705636e-16,4.013524271941429e-16,0.933953046798706,-6.806866878418701e-16,1.1415166568614667e-15,0.7561349272727966,1.233953046798706,0.3762315363636018,32381,0.11695346605809398,0.44340499880490825
4.413014951998775,rising,0,-1.8841173238620082e-16,4.322729414171875e-16,0.9424206614494324,-8.289547230610518e-16,1.2226949180977795e-15,0.7560398578643799,1.2424206614494324,0.37627907106781017,32385,0.11820767988944958,0.43368800106691197
4.434774859000754,rising,0,-2.625098040350926e-16,4.973580531117015e-16,0.9663177728652954,-1.0671430348069212e-15,1.3300926606998756e-15,0.751542866230011,1.2663177728652955,0.3785275668849946,32579,0.17753474630592514,0.6998009994276799
4.456663757999195,rising,0,-3.5842312983118006e-16,5.567388743624906e-16,0.9816226959228516,-1.4375495897291611e-15,1.457885580243316e-15,0.7468873262405396,1.2816226959228516,0.38085533687973033,32779,0.23895347967626002,0.4488989980018232
4.47429805199863,rising,0,-4.251504266521833e-16,5.905417358259232e-16,0.9900811910629272,-1.7000496528853603e-15,1.5289586325397666e-15,0.7472859025001526,1.2900811910629273,0.3806560487499238,32762,0.23369521767608958,0.47472500227740966
4.494095321999339,rising,0,-5.403072822187044e-16,6.433713925044107e-16,1.0053412914276123,-2.1111275535611995e-15,1.6126384997066767e-15,0.7481060028076172,1.3053412914276123,0.3802459985961915,32727,0.2228759524061079,0.4696180003520567
4.514092048997554,rising,0,-6.793441935600312e-16,6.937976461346234e-16,1.01979660987854,-2.608742045897682e-15,1.6745811721064364e-15,0.7452141642570496,1.31979660987854,0.38169191787147533,32851,0.26102685676715787,0.43442300011520274
4.534212589998788,rising,0,-8.460109490638788e-16,7.408098275918091e-16,1.0343422889709473,-3.1934277135636444e-15,1.708535017192717e-15,0.7432116866111755,1.3343422889709473,0.38269315669441234,32937,0.28744476766259375,0.5342410004232079
4.555277392999415,rising,0,-1.0446728389030407e-15,7.81951647208049e-16,1.048972249031067,-3.877477545722588e-15,1.7040928587799603e-15,0.7420856356620789,1.348972249031067,0.3832561821689607,32986,0.30230032108075555,0.7483509980374947
4.574291820998042,rising,0,-1.2808787759149799e-15,8.145803621879095e-16,1.0640548467636108,-4.669785388320682e-15,1.6505325303053475e-15,0.7439078688621521,1.3640548467636109,0.38234506556892406,32907,0.2782603052486543,0.5525040032807738
4.594031630000245,rising,0,-1.5589981266185484e-15,8.332611973835703e-16,1.0788111686706543,-5.595719031095247e-15,1.5246931863756308e-15,0.7442746758460999,1.3788111686706543,0.3821616620769502,32891,0.273421162980215,0.441463002061937
4.6143971829988,rising,0,-1.891430923965957e-15,8.345519697160674e-16,1.0943198204040527,-6.663362132978403e-15,1.3077190265519821e-15,0.7447943091392517,1.3943198204040528,0.38190184543037425,32869,0.26656584249008475,0.6679899997834582
4.634064205998584,rising,0,-2.2818425971573306e-15,8.111430495483924e-16,1.1104934215545654,-7.874939002489641e-15,9.843490582237208e-16,0.7485474944114685,1.4104934215545655,0.38002525279426586,32708,0.21705152491466428,0.4842749985982664
4.65434255999935,rising,0,-2.7369165537838606e-15,7.526986761603521e-16,1.1266099214553833,-9.265218224531382e-15,5.117186496994509e-16,0.7514232397079468,1.4266099214553833,0.3785873801460267,32584,0.17911293261284023,0.6314800011750776
4.674283532000118,rising,0,-3.2636323453309225e-15,6.482823307139135e-16,1.1425836086273193,-1.085042937388949e-14,-1.5008027544472212e-16,0.7528359889984131,1.4425836086273194,0.37788100550079357,32523,0.16047507917661008,0.4906370013486594
4.694165044998954,rising,0,-3.856616818297609e-15,4.860708626335051e-16,1.1577014923095703,-1.2641142574712754e-14,-1.0445308550052572e-15,0.7529391050338745,1.4577014923095704,0.37782944748306285,32519,0.15911470931564153,0.48496499948669225
4.71404105900001,rising,0,-4.532374621419406e-15,2.5186432042378015e-16,1.172829270362854,-1.4643569966636336e-14,-2.2202857482650452e-15,0.7525328397750854,1.472829270362854,0.3780325801124574,32536,0.1644744092996664,0.46241599920904264
4.734301603999484,rising,0,-5.297711240911029e-15,-7.258185620352697e-17,1.1879534721374512,-1.6866013319576274e-14,-3.740465731339468e-15,0.7518055438995361,1.4879534721374512,0.37839622805023204,32567,0.17406934169477495,0.6950620008865371
4.75575377199857,rising,0,-6.158946813108416e-15,-5.092310727520426e-16,1.2030662298202515,-1.9312849252771033e-14,-5.6803761625250516e-15,0.7509724497795105,1.5030662298202515,0.37881277511024486,32603,0.18506002929405874,0.5761210013588425
4.7730794939998304,rising,0,-6.9990243493163375e-15,-9.705793729957997e-16,1.218916893005371,-2.1294094891782626e-14,-7.461499679835976e-15,0.7501892447471619,1.5189168930053711,0.3792043776264192,32637,0.19539254950973906,0.3635729990492109
4.7931725479975285,rising,0,-8.055868628154949e-15,-1.68702821538722e-15,1.233845591545105,-2.4132382019353277e-14,-1.0369593333688695e-14,0.748836874961853,1.533845591545105,0.3798805625190736,32695,0.21323383955339104,0.46278699664981104
4.813303823997558,rising,0,-9.388533516157399e-15,-2.7941088536571814e-15,1.24867582321167,-2.796678158696088e-14,-1.5018451502498038e-14,0.74725741147995,1.54867582321167,0.38067029426002513,32763,0.2340710886550159,0.43128099787281826
4.8330511469976045,rising,0,-1.049568265821697e-14,-3.762486046869238e-15,1.263736367225647,-3.039407647006248e-14,-1.842147751885976e-14,0.7473486065864563,1.563736367225647,0.38062469670677196,32759,0.2328679869860668,0.4622230007953476
4.853393287998188,rising,0,-1.1877068881345487e-14,-5.2127347780601095e-15,1.2787055969238281,-3.375549622805507e-14,-2.3852049689195888e-14,0.7473235726356506,1.5787055969238282,0.3806372136821748,32760,0.2331982501893073,0.455000001238659
4.874282589000359,rising,0,-1.3586400003629505e-14,-7.393158520552657e-15,1.294226050376892,-3.806852023283819e-14,-3.2339064016733907e-14,0.7463563084602356,1.5942260503768921,0.3811208457698823,32802,0.24595899128977017,0.4209469989291392
4.894165170997439,rising,0,-1.4962569350835883e-14,-9.259842953448106e-15,1.3092129230499268,-4.064877571368676e-14,-3.843234798873822e-14,0.746657133102417,1.6092129230499268,0.3809704334487916,32789,0.2419903284641567,0.4854180006077513
4.9141537779978535,rising,0,-1.659766481155664e-14,-1.1966295332009255e-14,1.3241065740585327,-4.3983673176034924e-14,-4.79798865297542e-14,0.7466031908988953,1.6241065740585328,0.3809974045505525,32791,0.24270196703304592,0.4924730019411072
4.934036736998678,rising,0,-1.8270402416453377e-14,-1.5247250348144475e-14,1.3390377759933472,-4.7061746860643794e-14,-5.935470214282756e-14,0.746783971786499,1.6390377759933472,0.3809070141067506,32783,0.24031699490106995,0.465149998490233
4.954932625998481,rising,0,-1.994032448383344e-14,-1.920112560702819e-14,1.354002833366394,-4.9695755052325125e-14,-7.28424685478811e-14,0.7471190094947815,1.654002833366394,0.38073949525260936,32769,0.2358969723643618,0.800568002887303
4.974197849998745,rising,0,-2.155279738859893e-14,-2.393928222430182e-14,1.3689982891082764,-5.1647281693349353e-14,-8.876104332870144e-14,0.7475764751434326,1.6689982891082764,0.3805107624282838,32749,0.22986180549561297,0.4357660000096075
4.9943183600007615,rising,0,-2.3035592937271573e-14,-2.9586576244522433e-14,1.3840203285217285,-5.26149219678973e-14,-1.0745848248771075e-13,0.7480930089950562,1.6840203285217286,0.38025249550247203,32727,0.22304737473540825,0.5745150010625366
5.014099646999966,rising,0,-2.4294671837981306e-14,-3.628154160027937e-14,1.3990641832351685,-5.221925593757587e-14,-1.293085105137648e-13,0.7485868334770203,1.6990641832351685,0.38000558326149,32706,0.21653253988100118,0.45309800043469295
5.034188355999504,rising,0,-2.5209040516410534e-14,-4.417640027658959e-14,1.4141247272491455,-4.998467121436999e-14,-1.547064207426882e-13,0.7490184903144836,1.7141247272491456,0.3797897548427583,32687,0.21083785864797377,0.45265199878485873
5.054701303000911,rising,0,-2.560390525356386e-14,-5.340968620604243e-14,1.4287841320037842,-4.518888247536518e-14,-1.8423455849011366e-13,0.7471933364868164,1.7287841320037842,0.3807023317565919,32766,0.23491640518711954,0.6902690001879819
5.074180668998451,rising,0,-2.5335104429950392e-14,-6.419427570894184e-14,1.4439107179641724,-3.740742795816515e-14,-2.1785649456304568e-13,0.7478852868080139,1.7439107179641724,0.38035635659599315,32736,0.22578777298134867,0.5136649997439235
5.093025598998793,rising,0,-2.41607254358343e-14,-7.697443756612271e-14,1.45978844165802,-2.5580686386413726e-14,-2.5633669991330377e-13,0.7486596703529358,1.75978844165802,0.3799691648235322,32703,0.21557163122776224,0.4406849984661676
5.114028701998905,rising,0,-2.1709257926483955e-14,-9.176214204719563e-14,1.475420594215393,-8.460123572561536e-15,-3.003210473275647e-13,0.7481111884117126,1.775420594215393,0.3802434057941438,32726,0.22280754074257914,0.43448399810586125
5.134219521998602,rising,0,-1.7639620368764888e-14,-1.0843097795511236e-13,1.4902540445327759,1.5076852730145328e-14,-3.5003654163569264e-13,0.7472801804542542,1.790254044532776,0.38065890977287303,32762,0.23377070640825792,0.49692500033415854
5.154982972999278,rising,0,-1.1554501794372105e-14,-1.2746140948260987e-13,1.5051237344741821,4.643831705893747e-14,-4.0581760499779074e-13,0.746717631816864,1.8,0.37453551599884044,32235,0.07220358835990481,0.8009749981283676
5.173697636997531,rising,0,-3.717791082857944e-15,-1.4484599500722006e-13,1.513227105140686,8.749537959385975e-14,-4.681127989576706e-13,0.7460675239562988,1.8,0.36473135659599315,31391,-0.18648135630625085,0.5317389986885246
