t,state,mode,x,y,z,vx,vy,vz,carrot_z,force,cmd,az,solve_ms
3.071154090001073,rising,0,-5.432964139266796e-19,3.675000287272579e-20,0.014999260194599628,-3.5381132825531724e-18,-8.517777327960869e-20,7.281984153451049e-07,0.3149992601945996,0.7470986359007924,60000,9.902365063345444,1.1279280006419867
3.0922150789992884,rising,0,-5.452245719345407e-19,3.670358705436905e-20,0.014999260194599628,-3.5330099917640265e-18,-8.505491110925043e-20,7.271821118592925e-07,0.3149992601945996,0.7473986364089441,60000,9.910280644035462,0.6884600006742403
3.111529531000997,rising,0,-5.234899877494037e-19,1.496505954415557e-19,0.01504315435886383,-3.448446490562118e-18,4.302134571133502e-19,0.007173003163188696,0.3150431543588638,0.7441124984184058,60000,9.82357515615846,0.434606998169329
3.1313555739980075,rising,0,-5.111731133321242e-19,2.862965674852824e-19,0.016180487349629402,-3.4159018965418316e-18,9.99086941815023e-19,0.10464904457330704,0.3161804873496294,0.6956744777133466,59875,8.545527116447138,0.444630000856705
3.1514961380016757,rising,0,-5.348779900375743e-19,4.0830082230136108e-19,0.02030312642455101,-3.536349319896903e-18,1.448376812365677e-18,0.2582973539829254,0.320303126424551,0.6191503230085373,53289,6.526420132151378,0.4533139945124276
3.171496415998263,rising,0,-6.154319400152852e-19,5.213833138255959e-19,0.0287310853600502,-3.847278240349461e-18,1.805797729339507e-18,0.43805983662605286,0.3287310853600502,0.5295690816869736,45578,4.162798989102203,0.39069299964467064
3.191612841001188,rising,0,-7.110138488679181e-19,5.988608240088573e-19,0.03457418456673622,-4.394151331546031e-18,2.0795694898810296e-18,0.5195392966270447,0.3345741845667362,0.4891293516864777,42098,3.095787643442682,0.4532269958872348
3.210383126999659,rising,0,-9.23206252105507e-19,6.863196124510663e-19,0.04806134104728699,-5.19415037558026e-18,2.282739730779926e-18,0.6616024374961853,0.348061341047287,0.4183977812519074,36010,1.229519294245577,0.33627799712121487
3.230253093999636,rising,0,-1.2105604217027267e-18,7.619012763691444e-19,0.06328577548265457,-6.248345744164791e-18,2.4239177478516483e-18,0.7647277116775513,0.36328577548265456,0.3671351441612244,31598,-0.12305688228959433,0.32360199838876724
3.2509084120029,rising,0,-1.5798895341724469e-18,8.285650544045e-19,0.08011823892593384,-7.538587440298985e-18,2.5120974758964856e-18,0.836089015007019,0.3801182389259338,0.3317544924964905,28553,-1.0565833114382457,0.3011110020452179
