t,state,mode,x,y,z,vx,vy,vz,carrot_x,carrot_y,carrot_z,force,cmd,az,roll,pitch,solve_ms,ref_vx,ref_vy,ref_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,vbat,cmd_ctrl,spool_ceil,accz,hover_raw,hover_cmd,hover_est,hover_b50,hover_kf,kf_sigma,kf_used,b50_n,hover_vbat,az_mpc,eps0,eps_max,ge_az,z_ground
7.980760260979878,prespin,0,0.032072048634290695,-0.002054516924545169,0.03540182113647461,0.007758378516882658,0.008952807635068893,-0.0021400817204266787,0.032072048634290695,-0.002054516924545169,0.03540182113647461,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.032072048634290695,-0.002054516924545169,0.03540182113647461,0.0,0.0,0.0,4.117301940917969,nan,20000.0,0.999796986579895,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
7.9998954409966245,prespin,0,0.032071903347969055,-0.0020384490489959717,0.035396818071603775,0.007707289420068264,0.008484059944748878,-0.0017847871640697122,0.032071903347969055,-0.0020384490489959717,0.035396818071603775,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.032071903347969055,-0.0020384490489959717,0.035396818071603775,0.0,0.0,0.0,4.117301940917969,nan,20000.0,0.999796986579895,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.019919141981518,prespin,0,0.03206010162830353,-0.0020470889285206795,0.03541971743106842,0.007556960452347994,0.008659016340970993,-0.0016422257758677006,0.03206010162830353,-0.0020470889285206795,0.03541971743106842,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03206010162830353,-0.0020470889285206795,0.03541971743106842,0.0,0.0,0.0,4.117301940917969,nan,20000.0,0.9976107478141785,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.03991296098684,prespin,0,0.0320751816034317,-0.0020454314071685076,0.03540001064538956,0.007556960452347994,0.008659016340970993,-0.0016422257758677006,0.0320751816034317,-0.0020454314071685076,0.03540001064538956,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0320751816034317,-0.0020454314071685076,0.03540001064538956,0.0,0.0,0.0,4.117301940917969,nan,20000.0,0.9992660880088806,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.060064780991524,prespin,0,0.03206197917461395,-0.002048645168542862,0.035401780158281326,0.007838628254830837,0.0009017215925268829,-0.002253646729514003,0.03206197917461395,-0.002048645168542862,0.035401780158281326,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03206197917461395,-0.002048645168542862,0.035401780158281326,0.0,0.0,0.0,4.117301940917969,nan,20000.0,0.9979989528656006,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.080143155995756,prespin,0,0.032062869518995285,-0.0020425801631063223,0.03540936857461929,0.007838628254830837,0.0009017215925268829,-0.002253646729514003,0.032062869518995285,-0.0020425801631063223,0.03540936857461929,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.032062869518995285,-0.0020425801631063223,0.03540936857461929,0.0,0.0,0.0,4.117301940917969,nan,20000.0,0.998136043548584,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.099833755986765,prespin,0,0.03205353394150734,-0.0020527837332338095,0.035411398857831955,0.007891817949712276,-0.00721146771684289,-0.0025394305121153593,0.03205353394150734,-0.0020527837332338095,0.035411398857831955,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03205353394150734,-0.0020527837332338095,0.035411398857831955,0.0,0.0,0.0,4.117301940917969,nan,20000.0,0.9981465935707092,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.119926093990216,prespin,0,0.03206241875886917,-0.0020511108450591564,0.03541675582528114,0.0077523123472929,-0.011064779944717884,-0.0022701439447700977,0.03206241875886917,-0.0020511108450591564,0.03541675582528114,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03206241875886917,-0.0020511108450591564,0.03541675582528114,0.0,0.0,0.0,4.117301940917969,nan,20000.0,1.0008196830749512,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.13991953097866,prespin,0,0.03207709640264511,-0.002054672222584486,0.03539644554257393,0.0077523123472929,-0.011064779944717884,-0.0022701439447700977,0.03207709640264511,-0.002054672222584486,0.03539644554257393,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03207709640264511,-0.002054672222584486,0.03539644554257393,0.0,0.0,0.0,4.117301940917969,nan,20000.0,0.9993572235107422,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.160268756997539,prespin,0,0.03204952925443649,-0.0020242095924913883,0.03543451428413391,0.007893837057054043,-0.018181059509515762,-0.0030591830145567656,0.03204952925443649,-0.0020242095924913883,0.03543451428413391,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03204952925443649,-0.0020242095924913883,0.03543451428413391,0.0,0.0,0.0,4.053958892822266,nan,20000.0,0.9941275119781494,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.179867881990504,prespin,0,0.032035429030656815,-0.0020116528030484915,0.03544789180159569,0.007893837057054043,-0.018181059509515762,-0.0030591830145567656,0.032035429030656815,-0.0020116528030484915,0.03544789180159569,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.032035429030656815,-0.0020116528030484915,0.03544789180159569,0.0,0.0,0.0,4.053958892822266,nan,20000.0,0.9998643398284912,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.199931015988113,prespin,0,0.03204275667667389,-0.0020425955299288034,0.03542027249932289,0.007792375516146421,-0.02466334030032158,-0.002913756063207984,0.03204275667667389,-0.0020425955299288034,0.03542027249932289,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03204275667667389,-0.0020425955299288034,0.03542027249932289,0.0,0.0,0.0,4.053958892822266,nan,20000.0,1.0004639625549316,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.21985658898484,prespin,0,0.032041650265455246,-0.002026256173849106,0.03541400656104088,0.007636765018105507,-0.027391264215111732,-0.0029284406919032335,0.032041650265455246,-0.002026256173849106,0.03541400656104088,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.032041650265455246,-0.002026256173849106,0.03541400656104088,0.0,0.0,0.0,4.053958892822266,nan,20000.0,0.9949429631233215,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.239939055987634,prespin,0,0.03203735500574112,-0.0020311400294303894,0.035416632890701294,0.007636765018105507,-0.027391264215111732,-0.0029284406919032335,0.03203735500574112,-0.0020311400294303894,0.035416632890701294,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03203735500574112,-0.0020311400294303894,0.035416632890701294,0.0,0.0,0.0,4.053958892822266,nan,20000.0,0.9984313249588013,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.260059778986033,prespin,0,0.03206677734851837,-0.002036134246736765,0.035388488322496414,0.007917264476418495,-0.032987192273139954,-0.0035498712677508593,0.03206677734851837,-0.002036134246736765,0.035388488322496414,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03206677734851837,-0.002036134246736765,0.035388488322496414,0.0,0.0,0.0,4.053958892822266,nan,20000.0,0.9958474040031433,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.279910740995547,prespin,0,0.03204076737165451,-0.0020802775397896767,0.03539687395095825,0.007704329211264849,-0.03472350537776947,-0.0037471745163202286,0.03204076737165451,-0.0020802775397896767,0.03539687395095825,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03204076737165451,-0.0020802775397896767,0.03539687395095825,0.0,0.0,0.0,4.053958892822266,nan,20000.0,0.9966408014297485,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.300328770972556,prespin,0,0.03203456103801727,-0.0020492165349423885,0.0354030504822731,0.007825865410268307,-0.03706136345863342,-0.0033954260870814323,0.03203456103801727,-0.0020492165349423885,0.0354030504822731,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03203456103801727,-0.0020492165349423885,0.0354030504822731,0.0,0.0,0.0,4.053958892822266,nan,20000.0,0.9970539808273315,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.320245287992293,prespin,0,0.03202998265624046,-0.002073321957141161,0.035397350788116455,0.007669644895941019,-0.03836507722735405,-0.0034647583961486816,0.03202998265624046,-0.002073321957141161,0.035397350788116455,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03202998265624046,-0.002073321957141161,0.035397350788116455,0.0,0.0,0.0,4.053958892822266,nan,20000.0,0.998432993888855,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.339892839983804,prespin,0,0.032034438103437424,-0.0020689640659838915,0.03539828956127167,0.007669644895941019,-0.03836507722735405,-0.0034647583961486816,0.032034438103437424,-0.0020689640659838915,0.03539828956127167,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.032034438103437424,-0.0020689640659838915,0.03539828956127167,0.0,0.0,0.0,4.053958892822266,nan,20000.0,0.9888443350791931,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.360059618978994,prespin,0,0.032034676522016525,-0.0020745117217302322,0.035394296050071716,0.007673988118767738,-0.04132305085659027,-0.006324951071292162,0.032034676522016525,-0.0020745117217302322,0.035394296050071716,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.032034676522016525,-0.0020745117217302322,0.035394296050071716,0.0,0.0,0.0,4.053958892822266,nan,20000.0,0.9914612174034119,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.380738187988754,spool,0,0.032030899077653885,-0.002068917267024517,0.035391632467508316,0.007712993770837784,-0.04281226173043251,-0.0063348389230668545,0.032030899077653885,-0.002068917267024517,0.035391632467508316,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.032030899077653885,-0.002068917267024517,0.035391632467508316,0.0,0.0,0.0,4.053958892822266,nan,20000.0,0.9943545460700989,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.39989748399239,spool,0,0.032035984098911285,-0.002065664855763316,0.035401854664087296,0.0078040785156190395,-0.04432704299688339,-0.006467762403190136,0.032035984098911285,-0.002065664855763316,0.035401854664087296,0.0,20442,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.032035984098911285,-0.002065664855763316,0.035401854664087296,0.0,0.0,0.0,4.053958892822266,nan,20442.967513750773,1.0019810199737549,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
8.420314003975363,spool,0,0.03202245011925697,-0.002079043537378311,0.03541180491447449,0.0078040785156190395,-0.04432704299688339,-0.006467762403190136,0.03202245011925697,-0.002079043537378311,0.03541180491447449,0.0,20891,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03202245011925697,-0.002079043537378311,0.03541180491447449,0.0,0.0,0.0,4.053958892822266,nan,20891.63685560925,0.9970260262489319,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03540182113647461
