t,state,mode,x,y,z,vx,vy,vz,carrot_x,carrot_y,carrot_z,force,cmd,az,roll,pitch,solve_ms,ref_vx,ref_vy,ref_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,vbat,cmd_ctrl,spool_ceil,accz,hover_raw,hover_cmd,hover_est,hover_b50,b50_n,hover_vbat,az_mpc,eps0,eps_max,z_ground
8.185800576000474,prespin,0,0.02809576690196991,-0.0020519483368843794,0.03307804837822914,-0.001620182185433805,-0.007379666902124882,-0.001094724633730948,0.02809576690196991,-0.0020519483368843794,0.03307804837822914,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.02809576690196991,-0.0020519483368843794,0.03307804837822914,0.0,0.0,0.0,4.122580528259277,nan,20000.0,0.9997454285621643,nan,52000,nan,nan,0,nan,nan,nan,nan,0.03307804837822914
8.204357889975654,prespin,0,0.028106072917580605,-0.0020562235731631517,0.03307729959487915,-0.0014896943466737866,-0.006827794015407562,-0.0010257026879116893,0.028106072917580605,-0.0020562235731631517,0.03307729959487915,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.028106072917580605,-0.0020562235731631517,0.03307729959487915,0.0,0.0,0.0,4.122580528259277,nan,20000.0,0.9996126294136047,nan,52000,nan,nan,0,nan,nan,nan,nan,0.03307804837822914
8.224533370987047,prespin,0,0.028094418346881866,-0.0020405612885951996,0.033081792294979095,-0.0010036282474175096,-0.007441842928528786,-0.0009726546122692525,0.028094418346881866,-0.0020405612885951996,0.033081792294979095,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.028094418346881866,-0.0020405612885951996,0.033081792294979095,0.0,0.0,0.0,4.122580528259277,nan,20000.0,0.9972677230834961,nan,52000,nan,nan,0,nan,nan,nan,nan,0.03307804837822914
8.244355529983295,prespin,0,0.028094008564949036,-0.0020494996570050716,0.0330779142677784,-0.0006485987105406821,-0.008570528589189053,-0.0013854820281267166,0.028094008564949036,-0.0020494996570050716,0.0330779142677784,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.028094008564949036,-0.0020494996570050716,0.0330779142677784,0.0,0.0,0.0,4.122580528259277,nan,20000.0,0.999826192855835,nan,52000,nan,nan,0,nan,nan,nan,nan,0.03307804837822914
8.264318574976642,prespin,0,0.028100717812776566,-0.0020493671763688326,0.03307047486305237,-0.0003429444332141429,-0.009747943840920925,-0.0015457579866051674,0.028100717812776566,-0.0020493671763688326,0.03307047486305237,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.028100717812776566,-0.0020493671763688326,0.03307047486305237,0.0,0.0,0.0,4.122580528259277,nan,20000.0,0.999826192855835,nan,52000,nan,nan,0,nan,nan,nan,nan,0.03307804837822914
8.284292336000362,prespin,0,0.028096143156290054,-0.0020498577505350113,0.033068787306547165,-2.3376300305244513e-05,-0.010862776078283787,-0.0013816148275509477,0.028096143156290054,-0.0020498577505350113,0.033068787306547165,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.028096143156290054,-0.0020498577505350113,0.033068787306547165,0.0,0.0,0.0,4.122580528259277,nan,20000.0,1.0064648389816284,nan,52000,nan,nan,0,nan,nan,nan,nan,0.03307804837822914
8.304282329976559,prespin,0,0.02809557504951954,-0.002052048221230507,0.033066973090171814,0.0003219079808332026,-0.011691826395690441,-0.001767820562236011,0.02809557504951954,-0.002052048221230507,0.033066973090171814,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.02809557504951954,-0.002052048221230507,0.033066973090171814,0.0,0.0,0.0,4.122580528259277,nan,20000.0,0.9943532943725586,nan,52000,nan,nan,0,nan,nan,nan,nan,0.03307804837822914
8.324336578982184,prespin,0,0.028092795982956886,-0.002049020491540432,0.03307274356484413,0.000618620018940419,-0.01271804515272379,-0.001687847776338458,0.028092795982956886,-0.002049020491540432,0.03307274356484413,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.028092795982956886,-0.002049020491540432,0.03307274356484413,0.0,0.0,0.0,4.122580528259277,nan,20000.0,1.0023614168167114,nan,52000,nan,nan,0,nan,nan,nan,nan,0.03307804837822914
8.344415240979288,prespin,0,0.02810237929224968,-0.002053183503448963,0.03307998552918434,0.0009262199746444821,-0.013334499672055244,-0.0017948765307664871,0.02810237929224968,-0.002053183503448963,0.03307998552918434,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.02810237929224968,-0.002053183503448963,0.03307998552918434,0.0,0.0,0.0,3.9378299713134766,nan,20000.0,1.0023614168167114,nan,52000,nan,nan,0,nan,nan,nan,nan,0.03307804837822914
8.364517141977558,prespin,0,0.02809925563633442,-0.002054651267826557,0.03305841609835625,0.0012037104461342096,-0.014259704388678074,-0.0014636178966611624,0.02809925563633442,-0.002054651267826557,0.03305841609835625,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.02809925563633442,-0.002054651267826557,0.03305841609835625,0.0,0.0,0.0,3.9378299713134766,nan,20000.0,0.9990115761756897,nan,52000,nan,nan,0,nan,nan,nan,nan,0.03307804837822914
