t,state,mode,x,y,z,vx,vy,vz,carrot_x,carrot_y,carrot_z,force,cmd,az,roll,pitch,solve_ms,ref_vx,ref_vy,ref_vz
11.758474747999571,rising,0,0.006481749005615711,0.0034710168838500977,0.03284759446978569,0.001237797667272389,-0.0028440861497074366,-0.0027649293188005686,0.006481749005615711,0.0034710168838500977,0.0329282954658631,0.37707197040985135,52661,0.13912850685623468,-0.0015085119364537847,-0.0006565313008275453,1.5339790006692056,0.0,0.0,0.007779829500577761
11.777646331000142,rising,0,0.006476133596152067,0.0034504211507737637,0.03283017501235008,0.0008800947107374668,-0.0028535379096865654,-0.0026579629629850388,0.006481749005615711,0.0034710168838500977,0.03315330051221571,0.380699843336716,53168,0.2348507476706061,-0.001499101895329092,-0.0004623562407488624,1.2070100019627716,0.0,0.0,0.015141979125019132
11.796848758000124,rising,0,0.006481387186795473,0.003447883762419224,0.032828763127326965,0.0015304229455068707,-0.004313233774155378,-0.0027096583507955074,0.006481749005615711,0.0034710168838500977,0.03352803131626113,0.384451238125171,53691,0.3338321405058302,-0.0022438417842562683,-0.0007961598015144844,0.6134860013844445,0.0,0.0,0.022590432374272492
11.817063747999782,rising,0,0.00648611132055521,0.003450708696618676,0.03283674642443657,0.0021748081780970097,-0.005740891210734844,-0.0027140481397509575,0.006481749005615711,0.0034710168838500977,0.03405460839893819,0.3897264057105518,54428,0.4730186203311799,-0.0029669632914333883,-0.0011205467389077128,0.8260780014097691,0.0,0.0,0.030087546374943482
11.837674520997098,rising,0,0.006489059422165155,0.003450345480814576,0.03284893557429314,0.0027873865328729153,-0.007083097472786903,-0.0027481073047965765,0.006481749005615711,0.0034710168838500977,0.03474406376530935,0.39440619293131823,55082,0.5964958557076034,-0.0036127541079845767,-0.001420874397518146,1.0538999995333143,0.0,0.0,0.03771408187458291
11.857605736997357,rising,0,0.006473017856478691,0.003461997490376234,0.032855503261089325,0.003408431075513363,-0.008423778228461742,-0.002500715898349881,0.006481749005615711,0.0034710168838500977,0.03557233654403222,0.39905933726938375,55732,0.7192701126486458,-0.004230876766081679,-0.0016994818027633585,0.9950339990609791,0.0,0.0,0.04520571375041981
11.877707098999963,rising,0,0.006489943712949753,0.0034821713343262672,0.03286808729171753,0.003999408334493637,-0.009669632650911808,-0.0026249203365296125,0.006481749005615711,0.0034710168838500977,0.03654119049255494,0.4040351811346832,56427,0.8505588689890011,-0.004775514574089533,-0.0019878468912764014,1.2844910015701316,0.0,0.0,0.052632661124789586
11.897656123997876,rising,0,0.006479288917034864,0.0035496344789862633,0.03288394585251808,0.004544653929769993,-0.010693425312638283,-0.002302885288372636,0.006481749005615711,0.0034710168838500977,0.0376777165192618,0.4090584752971908,57128,0.9830996120630804,-0.0051514701754891605,-0.002219603188476249,1.107172000047285,0.0,0.0,0.060187968374975746
11.917362540996692,rising,0,0.006444103550165892,0.003656060667708516,0.0329132117331028,0.005081872455775738,-0.01173378899693489,-0.0030820234678685665,0.006481749005615711,0.0034710168838500977,0.03894057274127886,0.4147029795907857,57916,1.1320311237674314,-0.00548044841708201,-0.002414540842968771,1.048721998813562,0.0,0.0,0.0675998054998672
11.937594093997177,rising,0,0.006381594110280275,0.0037047313526272774,0.032946497201919556,0.005521290935575962,-0.012435595504939556,-0.001139724045060575,0.006481749005615711,0.0034710168838500977,0.04037085167165364,0.41924443845945764,58551,1.2518585345503315,-0.005709447305690306,-0.0025383696817031787,1.2061429988534655,0.0,0.0,0.07511619599927143
11.957110103998275,rising,0,0.006297924090176821,0.003738016588613391,0.03299449384212494,0.005963516421616077,-0.013154533691704273,-0.0009635784663259983,0.006481749005615711,0.0034710168838500977,0.04194879249746596,0.4248299391230994,59331,1.3992332222453658,-0.0059415079628229225,-0.0026344061696479404,0.7798010010446887,0.0,0.0,0.08261899612534761
11.977285383996787,rising,0,0.00616518035531044,0.0038723170291632414,0.033310264348983765,0.006351883057504892,-0.013680319301784039,0.0065092286095023155,0.006481749005615711,0.0034710168838500977,0.04367610194691564,0.4266185134742435,59581,1.4464251576317526,-0.006037170498548008,-0.002680967856267369,0.9342539997305721,0.0,0.0,0.09011870287486089
11.997465014999761,rising,0,0.006071868818253279,0.004040146246552467,0.0338350348174572,0.006555887404829264,-0.012660214677453041,0.02347937598824501,0.006481749005615711,0.0034710168838500977,0.04556056391515742,0.4236069055225477,59160,1.3669632063996744,-0.005439975073727718,-0.0027082344349436127,1.0156710013689008,0.0,0.0,0.09764592712463126
12.01734662999661,rising,0,0.005816532298922539,0.0044791558757424355,0.03508177027106285,0.0067589664831757545,-0.009036991745233536,0.04496922343969345,0.006481749005615711,0.0034710168838500977,0.04760421680046646,0.41764465180183064,58327,1.2096478047976404,-0.0033620690126865385,-0.0025995971267085416,0.7952529995236546,0.0,0.0,0.10520202825045998
12.037514357998589,rising,0,0.005504712462425232,0.005052721593528986,0.03650861233472824,0.00583362253382802,0.0006638154736720026,0.07370001077651978,0.006481749005615711,0.0034710168838500977,0.049770191184633106,0.40794237739190703,56972,0.9536511185199732,0.0018763601300976125,-0.0019020096962649724,0.994504000118468,0.0,0.0,0.1126585439997143
12.057332996999321,rising,0,0.00510421022772789,0.005726364906877279,0.03840279579162598,0.0029195628594607115,0.01750989817082882,0.10585084557533264,0.006481749005615711,0.0034710168838500977,0.052078676479048805,0.39614081479859226,55324,0.6422642427069185,0.011117787978455676,-8.304385598734143e-05,1.021691998175811,0.0,0.0,0.12009709200037831
12.077204884997627,rising,0,0.004231687635183334,0.007117662113159895,0.041921645402908325,-0.00426437659189105,0.04121068865060806,0.14318512380123138,0.006481749005615711,0.0034710168838500977,0.05456287371303464,0.3800570467172809,53078,0.21789041470398018,0.02552762218425593,0.004612218340600549,0.8530910017725546,0.0,0.0,0.1276184133753304
12.097498704999452,rising,0,0.003475116565823555,0.008242634125053883,0.044883791357278824,-0.017466319724917412,0.06708315014839172,0.17579285800457,0.006481749005615711,0.0034710168838500977,0.05718983838323225,0.3673179658615355,51299,-0.11823309072465804,0.0417376269691323,0.01278468597504201,1.081819002138218,0.0,0.0,0.1351172932495501
12.116878813998483,rising,0,0.0020999324042350054,0.010220693424344063,0.04982086271047592,-0.03461194783449173,0.08948696404695511,0.20452085137367249,0.006481749005615711,0.0034710168838500977,0.059950690214898114,0.35432781653406903,49484,-0.4609810940878898,0.058180777653273515,0.024485752253170512,0.6957859986869153,0.0,0.0,0.14257391700039077
12.137378282997815,rising,0,0.0009997409069910645,0.011729089543223381,0.0536096952855587,-0.05473145842552185,0.10662993788719177,0.231894850730896,0.006481749005615711,0.0034710168838500977,0.06289551924458817,0.34379760517845137,48014,-0.738823082362762,0.07175263672499546,0.038226838347519054,0.9947750004357658,0.0,0.0,0.15011976412552028
12.157585634999123,rising,0,-0.00027568440418690443,0.013218730688095093,0.057759176939725876,-0.07418013364076614,0.11537541449069977,0.2574358880519867,0.006481749005615711,0.0034710168838500977,0.06601174370640475,0.33395833638922456,46640,-0.9984343960626774,0.08097113076672618,0.05254270030034114,0.9614600021450315,0.0,0.0,0.15771211724995735
12.176940779998404,rising,0,-0.0025294730439782143,0.015583337284624577,0.0644526258111,-0.09075867384672165,0.11648154258728027,0.2767060697078705,0.006481749005615711,0.0034710168838500977,0.0691881537182632,0.32402648403693896,45253,-1.2604885478380243,0.08715529811447155,0.06719390211054188,0.6998720018600579,0.0,0.0,0.165092154375543
12.19746422299795,rising,0,-0.004218439571559429,0.01712874509394169,0.06910581141710281,-0.10374134033918381,0.11245639622211456,0.29315119981765747,0.006481749005615711,0.0034710168838500977,0.07259246079103722,0.31828717908175225,44451,-1.411921396259837,0.0882146790229715,0.07871573369347162,0.9861569997156039,0.0,0.0,0.17265181650054726
