t,state,mode,x,y,z,vx,vy,vz,carrot_x,carrot_y,carrot_z,force,cmd,az,roll,pitch,solve_ms,ref_vx,ref_vy,ref_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,vbat,cmd_ctrl,spool_ceil,accz,hover_raw,hover_cmd,hover_est,hover_b50,hover_kf,kf_sigma,kf_used,b50_n,hover_vbat,az_mpc,eps0,eps_max,ge_az,z_ground
11.52477601802093,prespin,0,0.030040359124541283,-0.004096269141882658,0.03539327159523964,0.006125587970018387,0.013558783568441868,-0.006595544051378965,0.030040359124541283,-0.004096269141882658,0.03539327159523964,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030040359124541283,-0.004096269141882658,0.03539327159523964,0.0,0.0,0.0,3.890322685241699,nan,20000.0,0.9981074333190918,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.543452620011522,prespin,0,0.030038371682167053,-0.004102386999875307,0.03537239506840706,0.003987459931522608,0.009429646655917168,-0.004981900565326214,0.030038371682167053,-0.004102386999875307,0.03537239506840706,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030038371682167053,-0.004102386999875307,0.03537239506840706,0.0,0.0,0.0,3.890322685241699,nan,20000.0,0.9976673126220703,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.563038673019037,prespin,0,0.030032865703105927,-0.00409269193187356,0.0353844091296196,0.004184108227491379,0.009745310992002487,-0.0048979502171278,0.030032865703105927,-0.00409269193187356,0.0353844091296196,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030032865703105927,-0.00409269193187356,0.0353844091296196,0.0,0.0,0.0,3.890322685241699,nan,20000.0,0.9992573857307434,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.583107514015865,prespin,0,0.030017249286174774,-0.0041280267760157585,0.03537026420235634,0.0038262251764535904,0.006486615631729364,-0.005228143185377121,0.030017249286174774,-0.0041280267760157585,0.03537026420235634,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030017249286174774,-0.0041280267760157585,0.03537026420235634,0.0,0.0,0.0,3.890322685241699,nan,20000.0,0.9951563477516174,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.60321967501659,prespin,0,0.030037857592105865,-0.004098859149962664,0.03537435829639435,0.0033034319058060646,0.0029454403556883335,-0.0057838973589241505,0.030037857592105865,-0.004098859149962664,0.03537435829639435,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030037857592105865,-0.004098859149962664,0.03537435829639435,0.0,0.0,0.0,3.890322685241699,nan,20000.0,0.9941107034683228,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.623123879020568,prespin,0,0.030031893402338028,-0.004106774926185608,0.03537134453654289,0.0028943903744220734,-0.0003543926286511123,-0.0062989541329443455,0.030031893402338028,-0.004106774926185608,0.03537134453654289,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030031893402338028,-0.004106774926185608,0.03537134453654289,0.0,0.0,0.0,3.890322685241699,nan,20000.0,0.9955761432647705,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.643189771013567,prespin,0,0.030047383159399033,-0.004105498548597097,0.035375773906707764,0.0024637659080326557,-0.0036390600726008415,-0.006561445537954569,0.030047383159399033,-0.004105498548597097,0.035375773906707764,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030047383159399033,-0.004105498548597097,0.035375773906707764,0.0,0.0,0.0,3.890322685241699,nan,20000.0,1.000304937362671,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.663379655015888,prespin,0,0.030043307691812515,-0.004109504632651806,0.03537629917263985,0.0019280588021501899,-0.0069834222085773945,-0.006452569738030434,0.030043307691812515,-0.004109504632651806,0.03537629917263985,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030043307691812515,-0.004109504632651806,0.03537629917263985,0.0,0.0,0.0,3.890322685241699,nan,20000.0,0.9926241040229797,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.68307957801153,prespin,0,0.03003913350403309,-0.004099532961845398,0.035406384617090225,0.0015512666432186961,-0.01010092068463564,-0.0066951788030564785,0.03003913350403309,-0.004099532961845398,0.035406384617090225,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03003913350403309,-0.004099532961845398,0.035406384617090225,0.0,0.0,0.0,3.890322685241699,nan,20000.0,0.9945991635322571,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.70316157702473,prespin,0,0.030041266232728958,-0.004075049888342619,0.03541509062051773,0.0011481164256110787,-0.013152997940778732,-0.006760874297469854,0.030041266232728958,-0.004075049888342619,0.03541509062051773,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030041266232728958,-0.004075049888342619,0.03541509062051773,0.0,0.0,0.0,3.8058650493621826,nan,20000.0,1.001265287399292,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.724288695026189,prespin,0,0.03004082478582859,-0.004111588466912508,0.0353800393640995,0.0008955111843533814,-0.01609654165804386,-0.006404160056263208,0.03004082478582859,-0.004111588466912508,0.0353800393640995,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03004082478582859,-0.004111588466912508,0.0353800393640995,0.0,0.0,0.0,3.8058650493621826,nan,20000.0,0.9915767312049866,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.743152974027907,prespin,0,0.030045218765735626,-0.004130175337195396,0.03537633642554283,0.0006541815237142146,-0.018888916820287704,-0.007305032107979059,0.030045218765735626,-0.004130175337195396,0.03537633642554283,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030045218765735626,-0.004130175337195396,0.03537633642554283,0.0,0.0,0.0,3.8058650493621826,nan,20000.0,0.9901480078697205,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.7641445750196,prespin,0,0.030033625662326813,-0.004088846035301685,0.035405050963163376,0.0003763818822335452,-0.02134268917143345,-0.0073061054572463036,0.030033625662326813,-0.004088846035301685,0.035405050963163376,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030033625662326813,-0.004088846035301685,0.035405050963163376,0.0,0.0,0.0,3.8058650493621826,nan,20000.0,0.9997715353965759,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.783161307015689,prespin,0,0.030038103461265564,-0.0041095660999417305,0.03539257124066353,0.00020546704763546586,-0.023935072124004364,-0.006828165613114834,0.030038103461265564,-0.0041095660999417305,0.03539257124066353,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030038103461265564,-0.0041095660999417305,0.03539257124066353,0.0,0.0,0.0,3.8058650493621826,nan,20000.0,1.0001823902130127,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.803699303010944,prespin,0,0.030047675594687462,-0.004124294500797987,0.035401761531829834,3.6805122363148257e-06,-0.02598150074481964,-0.007077040150761604,0.030047675594687462,-0.004124294500797987,0.035401761531829834,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030047675594687462,-0.004124294500797987,0.035401761531829834,0.0,0.0,0.0,3.8058650493621826,nan,20000.0,0.9909343719482422,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.823026256024605,prespin,0,0.030031399801373482,-0.004107382148504257,0.03539150580763817,-0.00014889768499415368,-0.02832539938390255,-0.007842783816158772,0.030031399801373482,-0.004107382148504257,0.03539150580763817,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030031399801373482,-0.004107382148504257,0.03539150580763817,0.0,0.0,0.0,3.8058650493621826,nan,20000.0,1.001566767692566,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.843091851013014,prespin,0,0.03005222976207733,-0.004134703893214464,0.03540001064538956,-0.000270454358542338,-0.03047596663236618,-0.006854713894426823,0.03005222976207733,-0.004134703893214464,0.03540001064538956,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03005222976207733,-0.004134703893214464,0.03540001064538956,0.0,0.0,0.0,3.8058650493621826,nan,20000.0,0.9926983118057251,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.863585744024022,prespin,0,0.030027572065591812,-0.004127293359488249,0.0353718064725399,-0.0003889591316692531,-0.031808849424123764,-0.007240403443574905,0.030027572065591812,-0.004127293359488249,0.0353718064725399,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.030027572065591812,-0.004127293359488249,0.0353718064725399,0.0,0.0,0.0,3.8058650493621826,nan,20000.0,0.9894932508468628,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
11.883271270024125,prespin,0,0.03002469800412655,-0.004122140817344189,0.0353931225836277,-0.0004532601742539555,-0.033621568232774734,-0.00834035873413086,0.03002469800412655,-0.004122140817344189,0.0353931225836277,0.0,20000,-9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.03002469800412655,-0.004122140817344189,0.0353931225836277,0.0,0.0,0.0,3.8058650493621826,nan,20000.0,0.9966070652008057,nan,39200,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0.03539327159523964
