t,state,mode,x,y,z,vx,vy,vz,carrot_x,carrot_y,carrot_z,force,cmd,az,roll,pitch,solve_ms,ref_vx,ref_vy,ref_vz
8.252562826997746,rising,0,0.0021617284510284662,-0.003339973744004965,0.032599274069070816,-0.006004158407449722,-0.005482132080942392,0.0004883813089691103,0.0021617284510284662,-0.003339973744004965,0.03267648642533939,0.37536331562932124,52422,0.09404526726441098,-0.0029209929163379307,0.0031991238349342588,1.2636969986488111,0.0,0.0,0.0076098138742963775
8.273366113997326,rising,0,0.0021581605542451143,-0.003339094575494528,0.032591890543699265,-0.006283105816692114,-0.005865023471415043,0.0007084574899636209,0.0021617284510284662,-0.003339973744004965,0.03291476437547512,0.37914026025893677,52950,0.19370079838883214,-0.0030938761495661704,0.0033144025991922454,0.9178680011245888,0.0,0.0,0.015382383749056315
8.292567564996716,rising,0,0.0021648812107741833,-0.003339944640174508,0.032590288668870926,-0.006588058080524206,-0.0063452147878706455,0.000794658379163593,0.0021617284510284662,-0.003339973744004965,0.033282978219678426,0.3827294378404169,53451,0.28840205383685635,-0.0033157961681074682,0.003442678008444666,1.1727870005415753,0.0,0.0,0.022644604499873818
8.31178524599818,rising,0,0.0021775078494101763,-0.0033459076657891273,0.032584600150585175,-0.006607705261558294,-0.0070228856056928635,0.000936498399823904,0.0021617284510284662,-0.003339973744004965,0.033805248336334866,0.3879009485933865,54173,0.42485352489146244,-0.003627116322959805,0.0033906383003312612,0.660486999549903,0.0,0.0,0.0300745856238791
8.332060734999686,rising,0,0.0021630022674798965,-0.0033291452564299107,0.03261054679751396,-0.006733305752277374,-0.00779468659311533,0.0006725501734763384,0.0021617284510284662,-0.003339973744004965,0.03448220134267287,0.39260145854387296,54830,0.5488775341391268,-0.003959789478743726,0.00342880606350926,0.8849590012687258,0.0,0.0,0.03757918912378954
8.351985490997322,rising,0,0.002164952689781785,-0.003324065590277314,0.0326094888150692,-0.006637881975620985,-0.008349088951945305,0.0007879731711000204,0.0021617284510284662,-0.003339973744004965,0.035310963158139426,0.3973430903521092,55492,0.6739865528260989,-0.00418647938068786,0.003337894113781603,0.7746950032014865,0.0,0.0,0.0450973038750817
8.372008304999326,rising,0,0.0021772533655166626,-0.0033392845652997494,0.03261682018637657,-0.006744584534317255,-0.009084757417440414,0.002493135863915086,0.0021617284510284662,-0.003339973744004965,0.0362874589638419,0.40145469038341686,56066,0.7824720417788082,-0.004525273255018746,0.0033446101803811246,0.8221450007113162,0.0,0.0,0.05259409349991983
8.392301548999967,rising,0,0.0021713096648454666,-0.003384866751730442,0.0326276533305645,-0.006776392925530672,-0.009770438075065613,0.00409951526671648,0.0021617284510284662,-0.003339973744004965,0.0374213154141331,0.4058325127323593,56678,0.8979818662891628,-0.004859303903964709,0.00333006487887344,0.9387320023961365,0.0,0.0,0.06013760062387518
8.412106861997017,rising,0,0.0021366688888520002,-0.0034217273350805044,0.03266454115509987,-0.006595815997570753,-0.010290504433214664,0.005761757958680391,0.0021617284510284662,-0.003339973744004965,0.03869513892363417,0.4102931382532582,57301,1.0156764710622195,-0.0050959232533005355,0.003239609014741962,0.8115519995044451,0.0,0.0,0.06761581649971048
8.431938398996863,rising,0,0.0021078544668853283,-0.0034002624452114105,0.03268531337380409,-0.0064694844186306,-0.01088731735944748,0.009449674747884274,0.0021617284510284662,-0.003339973744004965,0.040124247172876104,0.4139719754072569,57814,1.1127434144394943,-0.005318235475881057,0.0031776273981789505,0.6465929982368834,0.0,0.0,0.07512476174906622
8.451958025998465,rising,0,0.0020637826528400183,-0.0033440133556723595,0.03274785354733467,-0.00599920516833663,-0.010861733928322792,0.016016433015465736,0.0021617284510284662,-0.003339973744004965,0.04169541395571657,0.41631853908771094,58142,1.1746580234224506,-0.005221920078616096,0.0029761374180936606,0.7509300012316089,0.0,0.0,0.0825960344991472
8.472469405998709,rising,0,0.002039604354649782,-0.003209728514775634,0.03325493633747101,-0.0060738162137568,-0.010208007879555225,0.032887235283851624,0.0021617284510284662,-0.003339973744004965,0.04344176292642468,0.4132320231974179,57711,1.09321960943055,-0.004814536048106475,0.003057882205723672,1.0326139999961015,0.0,0.0,0.09017686312472505
8.492271453997091,rising,0,0.0019307071343064308,-0.00297794071957469,0.03388182818889618,-0.006622834596782923,-0.007057131268084049,0.050215911120176315,0.0021617284510284662,-0.003339973744004965,0.04530856204113866,0.40985414376125995,57239,1.0040935029356177,-0.0030904228958178216,0.0034572744729066684,0.9469860015087761,0.0,0.0,0.09763178774892366
8.512678239996603,rising,0,0.0016381812747567892,-0.002395779360085726,0.03534949943423271,-0.007991330698132515,0.0008532493375241756,0.07369735836982727,0.0021617284510284662,-0.003339973744004965,0.04739495847994892,0.4027535894755914,56248,0.8167437856356567,0.001361461022081871,0.004488330152036646,0.8061680018727202,0.0,0.0,0.10534117574889022
8.532706906997191,rising,0,0.0013465129304677248,-0.0018219799967482686,0.03692710027098656,-0.011478337459266186,0.01372106559574604,0.10526739060878754,0.0021617284510284662,-0.003339973744004965,0.04951262244331499,0.39131823231236473,54651,0.5150193222259816,0.008564709068941554,0.006699849631065291,1.3709739978366997,0.0,0.0,0.11262775537443302
8.552405848997296,rising,0,0.0009220851352438331,-0.0011294848518446088,0.03882209584116936,-0.0178673192858696,0.032791320234537125,0.14577747881412506,0.0021617284510284662,-0.003339973744004965,0.05184086108372773,0.3754415251461428,52433,0.0961088429061423,0.019825682330914658,0.010838973825761933,1.0766509985842276,0.0,0.0,0.1201298891242004
8.572836839997763,rising,0,0.00041469320422038436,-0.0001924385578604415,0.04134887456893921,-0.027014248073101044,0.05462276190519333,0.18132047355175018,0.0021617284510284662,-0.003339973744004965,0.05433756198463076,0.3615844806891886,50498,-0.26951238287101553,0.03370611783037941,0.016875595220362305,1.2913159989693668,0.0,0.0,0.12768600524987048
8.592078424997453,rising,0,-0.0005583666497841477,0.0015546595677733421,0.04590056836605072,-0.03869596868753433,0.07711191475391388,0.21044385433197021,0.0021617284510284662,-0.003339973744004965,0.056961355484435386,0.34865567287384963,48692,-0.6106418766794306,0.049885958601943975,0.025320612208830306,0.6804500008001924,0.0,0.0,0.13517233837410456
8.612841419999313,rising,0,-0.001827246742323041,0.003716974286362529,0.05126616358757019,-0.03869596868753433,0.07711191475391388,0.21044385433197021,0.0021617284510284662,-0.003339973744004965,0.05976368628841204,0.3492978641161791,48782,-0.593697516723509,0.052276290656625854,0.026727604928345805,0.9776709994184785,0.0,0.0,0.14273510137491027
8.631876744999317,rising,0,-0.002843508031219244,0.0052988044917583466,0.055122945457696915,-0.05275607854127884,0.09821999073028564,0.23645803332328796,0.0021617284510284662,-0.003339973744004965,0.06264084716137845,0.3391768376147307,47369,-0.8607430708514343,0.06820417951498774,0.03701956219778313,0.6630600000789855,0.0,0.0,0.15010389674898758
8.65215374899708,rising,0,-0.0040452550165355206,0.007029304746538401,0.059279102832078934,-0.0742616057395935,0.1198127269744873,0.2651635408401489,0.0021617284510284662,-0.003339973744004965,0.06571668082539243,0.32787571578334795,45790,-1.158925704924858,0.08596039275914087,0.05289565569526333,0.9294559968111571,0.0,0.0,0.15760093612425405
8.67212793899671,rising,0,-0.006038636900484562,0.009809422306716442,0.06578464806079865,-0.08721314370632172,0.12688541412353516,0.27675721049308777,0.0021617284510284662,-0.003339973744004965,0.06893597686648201,0.3221781061184762,44995,-1.3092584137605243,0.09543499362874537,0.06436530015411135,0.9400989983987529,0.0,0.0,0.1650833943740508
8.692692543998419,rising,0,-0.00740535045042634,0.011700708419084549,0.07019976526498795,-0.09767574816942215,0.12906034290790558,0.28268441557884216,0.0021617284510284662,-0.003339973744004965,0.0723277059813065,0.3220032682089199,44970,-1.3138715512158345,0.09926891600344494,0.07261580127027534,1.3988649989187252,0.0,0.0,0.1726161172491629
8.712778810997406,rising,0,-0.009732876904308796,0.014603081159293652,0.07699959725141525,-0.09767574816942215,0.12906034290790558,0.28268441557884216,0.0021617284510284662,-0.003339973744004965,0.07589211876002801,0.3219342611181327,44960,-1.3156923187827783,0.10294687339092481,0.07553127633758194,1.2722389983537141,0.0,0.0,0.1801933226238361
8.732435428999452,rising,0,-0.011271169409155846,0.01639907993376255,0.0814969465136528,-0.10500486195087433,0.1282627433538437,0.2858184278011322,0.0021617284510284662,-0.003339973744004965,0.07952839899658515,0.32320851605167417,45138,-1.2820708165785195,0.10433379573522614,0.08169181174209439,1.135313999839127,0.0,0.0,0.1876082186249732
8.752106698997522,rising,0,-0.012988511472940445,0.01824590563774109,0.08582530170679092,-0.10947532206773758,0.12430238723754883,0.2762282192707062,0.0021617284510284662,-0.003339973744004965,0.08335698122996409,0.3311844238343348,46252,-1.0716247009410367,0.10167380812132973,0.08451020627429084,0.8598770000389777,0.0,0.0,0.19511094374911406
8.772648709997156,rising,0,-0.015329927206039429,0.020960642024874687,0.09211573004722595,-0.1070600226521492,0.12246383726596832,0.2645498514175415,0.0021617284510284662,-0.003339973744004965,0.087331404920587,0.3379238936478834,47194,-0.8938022784199653,0.1017800460548007,0.08416758061975349,1.3507669973478187,0.0,0.0,0.20260577025010204
8.792362713997136,rising,0,-0.016851695254445076,0.022706076502799988,0.09601645916700363,-0.10277385264635086,0.12110261619091034,0.24961313605308533,0.0021617284510284662,-0.003339973744004965,0.09146521196398841,0.3493600444086246,48791,-0.5920568757618856,0.09963815492339537,0.08069246447516165,1.062759998603724,0.0,0.0,0.210117713249474
