t,state,mode,x,y,z,vx,vy,vz,carrot_x,carrot_y,carrot_z,force,cmd,az,roll,pitch,solve_ms,ref_vx,ref_vy,ref_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,vbat,cmd_ctrl,spool_ceil,accz,hover_raw,hover_cmd,hover_est,hover_b50,hover_kf,kf_sigma,kf_used,b50_n,hover_vbat,az_mpc,eps0,eps_max,ge_az,d_hat,d_x,d_y,z_ground
18.926856256002793,rising,0,0.014979055151343346,0.0029715835116803646,1.4877411127090454,0.02052006684243679,-0.002031957032158971,0.32282328605651855,0.035696689039468765,-0.0022382065653800964,1.4992802781489443,0.382337877474685,40311,0.27807064577005214,0.004387821647356932,0.010940908260596682,1.1893320188391954,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.5894429683685303,40311,nan,0.994583785533905,40530.52199957246,39200,41815.79287042913,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.7185279985139776,-0.06886076613487117,0.012807345359252695,0.0354328490793705
18.9463869399915,rising,0,0.01494517084211111,0.0030423076823353767,1.493101954460144,0.01997130922973156,-0.0016479592304676771,0.32198071479797363,0.035696689039468765,-0.0022382065653800964,1.5053432691522175,0.38363859793057065,40448,0.3123904467169023,0.004646906214692149,0.0112252413994538,0.9189939883071929,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.5894429683685303,40448,nan,0.9733362793922424,41556.03860287217,39200,41812.32948019504,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.6513330871740779,-0.07751628353101833,0.01854301159045841,0.0354328490793705
18.96614016199601,rising,0,0.014900404028594494,0.003243526443839073,1.5010926723480225,0.019555630162358284,-0.001340164220891893,0.3177255094051361,0.035696689039468765,-0.0022382065653800964,1.511293498551822,0.38321745712750865,40403,0.30127855217700805,0.005022724617339136,0.011501263992375943,0.8401820086874068,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.605278730392456,40403,nan,0.9535375833511353,42371.69116922139,39200,41819.78763604872,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.6513330871740779,-0.07751628353101833,0.01854301159045841,0.0354328490793705
18.987156889983453,rising,0,0.014841748401522636,0.0033892779611051083,1.506304144859314,0.018712738528847694,-0.0010546613484621048,0.3106619715690613,0.035696689039468765,-0.0022382065653800964,1.5173860200477065,0.38785299641641646,40892,0.42358829594766334,0.005260277551723251,0.011858968218745991,1.3723819865845144,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.605278730392456,40892,nan,0.9589544534683228,42642.275503391036,39200,41829.78763604872,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.6513330871740779,-0.07751628353101833,0.01854301159045841,0.0354328490793705
19.00721796299331,rising,0,0.014790027402341366,0.0034949248656630516,1.5138118267059326,0.018673017621040344,-0.0011594935785979033,0.3020162880420685,0.035696689039468765,-0.0022382065653800964,1.5234871536522403,0.39041788868094224,41163,0.49126355358686524,0.005280260823551064,0.011854399250196712,0.9544639906380326,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.605278730392456,41163,nan,0.9441280961036682,43598.95671983071,39200,41839.78763604872,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.6513330871740779,-0.07751628353101833,0.01854301159045841,0.0354328490793705
19.02714677900076,rising,0,0.014785748906433582,0.0036232098937034607,1.5186421871185303,0.01820388250052929,-0.001117823994718492,0.29289373755455017,0.035696689039468765,-0.0022382065653800964,1.5293667837482643,0.39629170586033696,41782,0.6462455372120566,0.00535252837217957,0.011919783686926921,1.171817013528198,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.605278730392456,41782,nan,0.9507613778114319,43945.83222993181,39200,41849.78763604872,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.6513330871740779,-0.07751628353101833,0.01854301159045841,0.0354328490793705
19.047076510003535,rising,0,0.014738541096448898,0.0037232153117656708,1.5233711004257202,0.01852668635547161,-0.0013394918059930205,0.2833704650402069,0.035696689039468765,-0.0022382065653800964,1.5353519010473973,0.4026225089983388,42449,0.8132851978453495,0.005257587383872135,0.011618891282526578,1.522042992291972,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.605278730392456,42449,nan,0.9581403732299805,44303.52919677152,39200,41859.78763604872,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.6794495297573572,-0.08317177837569636,0.02223986626100097,0.0354328490793705
19.067485621984815,rising,0,0.014712342992424965,0.0038908771239221096,1.5302906036376953,0.018911676481366158,-0.0015450631035491824,0.27457770705223083,0.035696689039468765,-0.0022382065653800964,1.5414927954494486,0.4060447261751665,42810,0.9035811655716746,0.0052771747842263765,0.011357128808526351,1.1760170164052397,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.605278730392456,42810,nan,0.972465455532074,44022.12927612629,39200,41869.78763604872,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.6794495297573572,-0.08317177837569636,0.02223986626100097,0.0354328490793705
19.086701955005992,rising,0,0.014729609712958336,0.003967808093875647,1.5348024368286133,0.018984053283929825,-0.0015837923856452107,0.26997169852256775,0.035696689039468765,-0.0022382065653800964,1.5472979658516122,0.409963978569171,43223,1.0069915189754859,0.005282886601978844,0.011196390940117151,1.304917997913435,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.605278730392456,43223,nan,0.9920552372932434,43569.1465305209,39200,41879.78763604872,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.6794495297573572,-0.08317177837569636,0.02223986626100097,0.0354328490793705
19.1065825719852,rising,0,0.01472532283514738,0.004028193652629852,1.5393006801605225,0.019866231828927994,-0.0019704720471054316,0.2681099772453308,0.035696689039468765,-0.0022382065653800964,1.5533318073546978,0.4128119387028237,43524,1.0821355858264816,0.0051175742308745414,0.010695873567164504,1.0985010012518615,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.605278730392456,43524,nan,0.9980990886688232,43606.892836710715,39200,41889.78763604872,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.6794495297573572,-0.08317177837569636,0.02223986626100097,0.0354328490793705
19.127458658011165,rising,0,0.014691437594592571,0.004172550514340401,1.5462225675582886,0.020915338769555092,-0.0024250748101621866,0.26940542459487915,0.035696689039468765,-0.0022382065653800964,1.5593597100523764,0.4110446282267246,43337,1.0355047025520996,0.005058833359790304,0.010264352382390207,1.4798720076214522,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.605278730392456,43337,nan,1.015971064567566,42655.742384204415,39200,41899.78763604872,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.6794495297573572,-0.08317177837569636,0.02223986626100097,0.0354328490793705
19.14720995098469,rising,0,0.014741350896656513,0.004225953482091427,1.5508400201797485,0.02115296758711338,-0.002760328119620681,0.2733412981033325,0.035696689039468765,-0.0022382065653800964,1.5653834505501434,0.4108336488277809,43315,1.0299379637936905,0.004950204406227267,0.01010533681973258,1.4728789974469692,0.0,0.0,0.3,0.01911289266762714,-0.22989248740492696,0.21016083005070688,0.0,0.0,0.0,3.605278730392456,43315,nan,1.0385658740997314,41706.55042709457,39200,41897.211139929335,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,-0.7443224899871793,-0.08411259392324913,0.02420159636239264,0.0354328490793705
