t,state,mode,x,y,z,vx,vy,vz,carrot_x,carrot_y,carrot_z,force,cmd,az,solve_ms
6.868410634000611,nav_to_wp,0,-0.01031438633799553,0.6507710218429565,1.7995246648788452,0.09980341047048569,0.633307695388794,0.0004046652466058731,-3.7594397485586465e-19,0.9507710218429566,1.8,0.3800792709255188,32712,0.21847680542265735,0.3925600030925125
6.888326112006325,nav_to_wp,0,-0.008686388842761517,0.663054347038269,1.7995622158050537,0.09199823439121246,0.6354273557662964,0.00021877558901906013,-3.7413250866826803e-19,0.9630543470382691,1.8,0.3800960822821952,32714,0.21892037683892163,0.38863699592184275
6.908562582000741,nav_to_wp,0,-0.007220232393592596,0.6753773093223572,1.7995961904525757,0.08378208428621292,0.6367789506912231,3.7909019738435745e-05,-3.723151970564927e-19,0.9753773093223572,1.8,0.3801091132908352,32715,0.2192642029244105,0.5583499951171689
6.92859991700243,nav_to_wp,0,-0.005960485897958279,0.6874145865440369,1.799625039100647,0.0750984400510788,0.6359334588050842,-0.00015364261344075203,-3.7054001644936187e-19,0.9874145865440369,1.8,0.3801225663638514,32716,0.21961916527312297,0.5385399999795482
6.948434322999674,nav_to_wp,0,-0.004895383026450872,0.6991991400718689,1.7996491193771362,0.06616330146789551,0.6332945227622986,-0.00033305154647678137,-3.688021059151902e-19,0.9991991400718689,1.8,0.3801297158745989,32717,0.21980780671764677,0.43653200555127114
6.968388764005795,nav_to_wp,0,-0.003919308073818684,0.711613118648529,1.7996731996536255,0.057620324194431305,0.6329873204231262,-0.0004184332210570574,-3.6697137180308265e-19,1.011613118648529,1.8,0.38010441612759327,32714,0.21914026721881896,0.43656100024236366
6.98848729400197,nav_to_wp,0,-0.003136057872325182,0.723691999912262,1.7996951341629028,0.049061812460422516,0.6305365562438965,-0.00045856041833758354,-3.651900556980921e-19,1.023691999912262,1.8,0.3800548135412268,32710,0.21783149185294803,0.4765409976243973
7.008494658002746,nav_to_wp,0,-0.00252852332778275,0.7354695796966553,1.7997139692306519,0.04068676009774208,0.626395583152771,-0.0005781548097729683,-3.6345317360697137e-19,1.0354695796966553,1.8,0.38004910096963307,32710,0.2176807643702645,0.5092159990454093
7.028798500003177,nav_to_wp,0,-0.001989043317735195,0.7474936842918396,1.7997220754623413,0.03307115286588669,0.6232089400291443,-0.000776809174567461,-3.6167993561449248e-19,1.0474936842918396,1.8,0.3801076945615074,32715,0.21922676943291108,0.7352469983743504
7.048880169000768,nav_to_wp,0,-0.0016553150489926338,0.7592329382896423,1.7997328042984009,0.025630922988057137,0.6186817288398743,-0.0009690374135971069,-3.5994870556509646e-19,1.0592329382896424,1.8,0.38016208653909134,32719,0.22066191396019263,0.5750180062022991
7.0683287660067435,nav_to_wp,0,-0.0014398678904399276,0.7709442377090454,1.7997398376464844,0.0188039168715477,0.6140723824501038,-0.0011261883191764355,-3.58221598078016e-19,1.0709442377090455,1.8,0.3802110536754296,32724,0.22195392283455284,0.42817499343072996
7.088385489005304,nav_to_wp,0,-0.001330627128481865,0.7826167941093445,1.799743413925171,0.012649312615394592,0.6094232797622681,-0.0012519829906523228,-3.56500204163441e-19,1.0826167941093445,1.8,0.38025564173107734,32727,0.2231303886827778,0.42772100277943537
7.1083700510062044,nav_to_wp,0,-0.0013573283795267344,0.7940492630004883,1.799752116203308,0.007018527016043663,0.6039156317710876,-0.0013131359592080116,-3.5481421681817717e-19,1.0940492630004883,1.8,0.38026720334448233,32728,0.2234354444454425,0.41516700002830476
